ecosystem,identity,amount
kava,0x572b4adf0847a10774807e76b171a8d2405cd9fc,1152.7627654914377
kava,0x36dfeaa755a6ab1d9ecaeffe7bd8623f3591d251,1152.7627654914377
kava,0x610b56722a97f17a0ffb18c6ca8a244f56c6fa7f,1152.7627654914377
kava,0x2cd8efa26dce877650e6c3868aa31567429f0bad,1154.1092873392295
kava,0x81231357a913ec6e1f3afbce8e662632c1c8eee5,1154.1182028427243
kava,0x9dc15a8bbcf9cc195eda9e2d5dfa11c32757b22c,1156.634693788518
kava,0x9aa9faf7efc785d9962773c4039c0098d14bbc4f,1156.634693788518
kava,0x917e6ba72558eb2b17b49cb366c336f88f427001,1156.634693788518
kava,0xb080242fde51037d648ebd26165418bf1e72574d,1156.634693788518
kava,0x4f374c1801edb7f17347b23ad566c2991b7f36b7,1156.634693788518
kava,0x79513a74ed9bcf3f32cd794acc4eaac89bf56c92,1156.634693788518
kava,0x4c1193bd9240ca6969e6736f27ffdba04a66a5c0,1156.634693788518
kava,0x544887f72d93df90586e12f493c79761ebb681ee,1156.634693788518
kava,0x4e4de241d335f7631de34b0ef26d2641c0bd6879,1156.634693788518
kava,0xa6a6be9ce07f8cf2e681477e0fc481ffb727fd9d,1156.634693788518
kava,0xa36298c8d182641a2fbdffb2b3243e4890e2dcf7,1156.634693788518
kava,0x9b2c1286326532a997bce08b9481a4edd28dcbc6,1156.634693788518
kava,0xea7d889f1423523fc58398463b0893733a42a3ce,1156.634693788518
kava,0x628a477454792f1e41906d1e0a38b7939344b405,1156.634693788518
kava,0x2fbfdf7b681029fac63e7a86986510cf0c509ef2,1156.634693788518
kava,0xed2b5ca9223cd17ecbbb4d7c410a1f8612f0869a,1156.634693788518
kava,0xe72fc0c6cdf4224f2010de4d7bd488f991ec1733,1156.634693788518
kava,0xbdfd279a786bee302424a48b89f04ee76512b462,1156.634693788518
kava,0xc3e423754f6410b8f4b1487a05a883411b719656,1156.634693788518
kava,0xed99ccb2c9ae5d2213f6be1992cb3a43384d192a,1156.634693788518
kava,0x37d0c99295d0f908c836253efe326f701f87430a,1156.634693788518
kava,0x92d9eb0e11e6dadb05db1a073b763c51600e6328,1156.634693788518
kava,0xaebafaca934e58875a2266cb5c41f398f136b3d7,1156.634693788518
kava,0xb03f24a7c6e4f56e9c215fc8df48c4bd556581df,1156.634693788518
kava,0xd5e79fbd80ec42aa6b58c1feebfdf2c562e10623,1156.634693788518
kava,0x1b1de1c1549196117bfc39e592831e428dcfb532,1156.634693788518
kava,0x3f6b9ed656380934ac569df00435587aaead6c63,1156.634693788518
kava,0xbd4ceb84f146826b964f1fa97edab85454a48345,1156.634693788518
kava,0xa67b10ec1744d87c503aea0145766ed5e24aa769,1156.634693788518
kava,0x5aecd47f0a23ba9a877c338a5c20cfe11efb7de1,1156.634693788518
kava,0x5a92308d9b94c86fa2e907e5955a9f726c43f3a8,1156.634693788518
kava,0x62396c7b8c6cea1a42d29c287197b0587884e049,1156.634693788518
kava,0xcf290a1e056eb947e6aaf10b8bb8c99e1c2ae228,1156.634693788518
kava,0xeef1369346d5e95ebd7f90110e40c07ef1a8e0d8,1156.634693788518
kava,0xa2e75f1e4412915b491823f5dfca95315e0478d0,1156.634693788518
kava,0x36f0766af2ce17dbf83461f3ea3dd56cff453720,1156.634693788518
kava,0xbf8f071d4330740825e3e9d49d0a281fc8cda3b2,1156.634693788518
kava,0x272c2ec6272a617c2301e80e610f7ad013fb25af,1156.634693788518
kava,0xf70956adbb0b50dd9cea3aaaced28147a1326391,1156.634693788518
kava,0xe3398206d13fb89cbac1aa1fbecdca0804d1d502,1156.634693788518
kava,0x0b1ff4ee4db6196f32a8e8d6afe22970c296a35a,1156.634693788518
kava,0x7353af3ebe6e120709e8096437ee1b3c7ab3334d,1156.634693788518
kava,0x6e7f9faa21a4955967e15d560bc94677b4a525c9,1156.634693788518
kava,0x732626038c75903996b72837c1f529ebdcaf4bd6,1156.634693788518
kava,0x1884f341127097cb99f40de5acb9017b2ee831e0,1156.634693788518
kava,0xe2935b9cfbd2d229073a000c4967b0ea02a845e0,1156.634693788518
kava,0x162eb0494d922552b288308bd3939bc3f89073d4,1156.634693788518
kava,0x104950df929c0a0d503318e6bfb76af0b32bd3ce,1156.634693788518
kava,0xb0e512496c0d89e8bb0595eac55e4c27d7cdcb26,1156.634693788518
kava,0x9f7f7460814a1c9dbef822e4092d5aed7611dc9c,1156.634693788518
kava,0xbf47deda3794f8108a8d8f7365a42bfe4cb22ee3,1156.634693788518
kava,0x3c0d984a64ec553d2a157ba62491aecbf660da44,1156.634693788518
kava,0x850fece73598528ce5f813dc2cea50a187270b9c,1156.634693788518
kava,0x1fbe551b7168783e8b2b5a4b40d7500939176013,1156.634693788518
kava,0x558b34344488e80d3b771f0f15de12e13d833d5e,1156.634693788518
kava,0x44ce82e6965203e9e27ce3874ee4c66cfd709871,1156.634693788518
kava,0x5c5cfe9f814973721cd490476e9d68586947a1cc,1156.634693788518
kava,0x67a51ea9d5bdc7c29c856ecf1d74195d5839bdd6,1156.634693788518
kava,0x159f6901b6e7771d50e6e3e1ef331f5cecd3a683,1156.634693788518
kava,0xfe2b3a7727d0f24488b7fb9e88316254285b0fee,1156.634693788518
kava,0xc585f7902626512bd13475bd0c008b73b717df39,1156.634693788518
kava,0xdbdcc3f56d18d20ed7ba218d54f779af8e826efb,1156.634693788518
kava,0x0bff0ec9392adbc372aaf91295398d3025c17074,1156.634693788518
kava,0x1b92634130c942bd1c4988b099a1513ee03b2a9c,1156.634693788518
kava,0x856bb3a9b6acf1f4ef90cd1d370f3f21a3d002a0,1156.634693788518
kava,0xb3ddb5b1b1a0ce838e00e68ed33703abc1adb78c,1156.634693788518
kava,0xfe4154f96fcda1be2cbcba2316c8e92e04fb8fed,1156.634693788518
kava,0xc75f421403ab905f0a6b4d9b72d0f0c478385511,1156.634693788518
kava,0x86a6d952875079eb32668c800ec835503a7ce8e1,1156.634693788518
kava,0x2aa72a7b907adc566928906f24ecc71760f9275a,1156.634693788518
kava,0x1c99d61659af11f7c7c5cbef8621f5c8d83509da,1156.634693788518
kava,0x1d4365781520b816457cd8c9b33be560138bd451,1156.634693788518
kava,0x44ed0f24c0d1fb042ec4662efa0cb90dd1cea629,1156.634693788518
kava,0x65f9af6e0234356343cbc11f2937de4d940f8dab,1156.634693788518
kava,0x95e383778e695f5a4339f3574140346bd343a5c1,1156.634693788518
kava,0x6f4b6c488b6e3ca18c31d32c035aa4fac3beb315,1156.634693788518
kava,0x7bd8a4c25c1dd0f214783f1544a06136248903af,1156.634693788518
kava,0xccfe7996144f65d845d1c473959083ba6dd65c2a,1156.634693788518
kava,0xc17226997b9f5a6b86de4fe6e008b455765de0c7,1156.634693788518
kava,0xcfc553cc9daa332131a78cafa55a2465a2290a88,1156.634693788518
kava,0x93cbb2181769a67bde6526f2de386148d29338dc,1156.634693788518
kava,0xeaa1aba5519706fd6b940f4cd423a8cd0f0afa37,1156.634693788518
kava,0x01640e6ba757cb25b462c8585d8bfa85165379dd,1156.634693788518
kava,0xaa7dbdc48bae48384cae68ea8a254b60c2378e89,1156.634693788518
kava,0x7d741496ddbf31d1103840bf91da66b9e49b4530,1156.634693788518
kava,0x5e47571c1290e7d3483cd7dee713c1a7a326297d,1156.634693788518
kava,0x2f538edea3abe2f93cf22690d79461f69b52f9fc,1156.634693788518
kava,0xd990a9e999fad2476b4f7d86d49aa299ebed2374,1156.634693788518
kava,0xf2e274744c0fe49f0ac2e8a3683adeba864c5272,1156.634693788518
kava,0x463b083b6ce78f65d433e8825a4bcdd9260b5c16,1156.634693788518
kava,0x36dd85182d4a67c6594d9cae091b8b229347afbc,1156.634693788518
kava,0xb77d89994b0411aa2c8b775f58a508b9921f87a7,1156.634693788518
kava,0xfbb9ad965e1d102fbcc395f827deb6052cf14331,1156.634693788518
kava,0x7a56c98beb6427849e0ca886bf144647849663bf,1156.634693788518
kava,0x89cfd5abdf40501b9074088a435f234e103a6084,1156.634693788518
kava,0x3c0f3ebd49e60f4207a9a5f6cde56a681cd49d9f,1156.634693788518
kava,0x40c5fff50c71b8d617a4dab87eb6c7228c71e337,1156.634693788518
kava,0xcfcac9c185703bff55e4dbc2e898b27210423df6,1156.634693788518
kava,0xd8d1ee7cadd7cda355a575727259a7214dafc58a,1156.634693788518
kava,0xd908402920b75f43cd1059f0ad25a32961b74d27,1156.634693788518
kava,0x2a43abd3de6139aafd9a5eec92b3b153edb94659,1156.634693788518
kava,0x4fbdcda246746d1c34f1be4617b1d7cdb9e4eecb,1156.634693788518
kava,0xda227b092b62df340741ef0fa7d0b59c59c82f6d,1156.634693788518
kava,0x74d67b4edcaabba0d2d43376483a9f3b2106ca36,1156.634693788518
kava,0xae790f8e9496b06a87777798765e6ebbe16687e6,1156.634693788518
kava,0x22f120ce816a85843e153453055e7825c66d081c,1156.634693788518
kava,0x20e739cf909e2b3abfdd4d21b8d71f79fb177d53,1156.634693788518
kava,0x6af31c2327c6c447ce2b5e78b5c6a3549b090b9a,1156.634693788518
kava,0xc0f4067a7ee0bb9fc7c7186169c996268c34e2a2,1156.634693788518
kava,0x489ed6b6fcf71720771894389f95c89d3c2d6d6b,1156.634693788518
kava,0xe43854f68eca52dda510eca9936089b9a7f5f396,1156.634693788518
kava,0x11c955edfa5affb768c41ffc064b9325acd35dde,1156.634693788518
kava,0x0ba4729a13694f556a2caa0bdc4422bc56df0ef3,1156.634693788518
kava,0xe2bfa8b31158e4306de05e251d0e70e3c3050cc3,1156.634693788518
kava,0x89f62dc3debdd183747a342d87c256656850cd33,1156.634693788518
kava,0xaaca9979f9c37a5ae30f180de4ec85fa3e54167f,1156.634693788518
kava,0x1853000f08474ebdde773dee8636e1fca2c13a23,1156.634693788518
kava,0x82d9b0a90479a5ba3b6b7f3bbc0bfb04477c5da2,1156.634693788518
kava,0x99fdbcaf40ed91a176d888b695925436c7c22508,1156.634693788518
kava,0xcef42ba909e65605a0838da8633075ffc8a43773,1156.634693788518
kava,0x23a18a16ffe4cd44bc4b5dc9c2fac23ae473f83b,1156.634693788518
kava,0xed943a9d05b32ef16b719b83a12b233fc3d5463d,1156.634693788518
kava,0x141a2d20e9a70dfde5ed94efda2a9eaf1978e87a,1156.634693788518
kava,0x9903a7b411f603ec732a8fab83e12ddbbe4598ce,1156.634693788518
kava,0xc432a5c24722a672e82a164ef62bc948e3d369ad,1156.634693788518
kava,0x4716a9966e8ce47a26389f8d1b110d4566c965ee,1156.634693788518
kava,0xef81f252b8a701ce668cba71aed0b6f992891a3b,1156.634693788518
kava,0xc407cce6c40c337fe0bfb02c73771e9b86db3367,1156.634693788518
kava,0xcf4575468414e67e02c23ae384da02910680d9ac,1156.634693788518
kava,0xf938377dddf958ad914c94c626b6e509147c1891,1156.634693788518
kava,0x95f8a89482ae394f7e57893c426f1217ba33f3bf,1156.634693788518
kava,0x9a648645feeadc71394a4038be002a4a6a2f7143,1156.634693788518
kava,0x1b7bd77a9d420d97e0177b18b37588446e9501a5,1156.634693788518
kava,0xeb128c54b51c926ba905bb6ab57d81e89a121d01,1156.634693788518
kava,0x1bf9e9939a12cca363079a9a91d8f399f89d7b9b,1156.634693788518
kava,0xf200519c2c0edc978ad5d86ce5195c90f89d99c4,1156.634693788518
kava,0x342f294270a2c41c003dcb3e4601f7be7019f6a7,1156.634693788518
kava,0xe9db530793d53c87750f6509129baaa5f5bbfa90,1156.634693788518
kava,0xd621e3949d1e59d2f78068c303e630a6176cf6c4,1156.634693788518
kava,0xf2aca07e17bf1803b1df1344c00dec5af2463f17,1156.634693788518
kava,0x98aef5143cbb00d640d5c977317d71f80f9e79c3,1156.634693788518
kava,0xe84c5ca516a75ef3a3c68a679d6dc71f507f25ff,1156.634693788518
kava,0xcb6b46db1b7b29a80de820cb8aaf53301acb621f,1156.634693788518
kava,0x2b42ca10a44f1074cda3c2826a10fcd1a72c20d3,1156.634693788518
kava,0xac1970733201f566f70c19473e51d6df28d9fff8,1156.634693788518
kava,0xf5ea17e332c4cb71b87408cd1507c197119a039e,1156.634693788518
kava,0x8a2712255536eb74869c12a9002f37790bf903e9,1156.634693788518
kava,0xee7959f7dcdf977cec64d31abc1e021edc7f462d,1156.634693788518
kava,0x08084f0ebdfa6a1ae18dbbab580d67cd6ae81723,1156.634693788518
kava,0xff7748430f1c0b9084d54986d8ff20fe3cc5de27,1156.634693788518
kava,0x56f0dad8387eadd03c920fdee254afd9c6c7b552,1156.634693788518
kava,0x232735fd24aaa715c4d497bfd3758ce74f78dd27,1156.634693788518
kava,0x4b0bfa2c1eb6aebf28c6a49a89c0e5942685e032,1156.634693788518
kava,0x4302aa649a9585377766b57e1f0073b000dc1f9e,1156.634693788518
kava,0x6ad435a40a7a0dba08b3da86170d1d5d812d7793,1156.634693788518
kava,0x7b09fe787dbcb850c907a63eea0ac8a4928ff40b,1156.634693788518
kava,0xb5a41f9029a26ab3791617b4da15f250555a6c60,1156.634693788518
kava,0x01aade9662cafae047d2c59563f7211fff78f981,1156.634693788518
kava,0xa46c4639187ca31df03d0636589805f30b229967,1156.634693788518
kava,0x935f136153b5c2a682f9420e1209c0f24f723377,1156.634693788518
kava,0x3925201dafa7b761034e5e3f835ee3fe184054df,1156.634693788518
kava,0x4d8f706e0be9de234a499dbd1f6782f3b5519adb,1156.634693788518
kava,0x5b3eb59d8cc1a13274cc1a6a0b7885cae436ad84,1156.634693788518
kava,0x2966ede92833b79fa8a8b51545347c3a92fe65ef,1156.634693788518
kava,0xad70e4a9fcf30e5768a11c800ad803422532b087,1156.634693788518
kava,0x683b79c416552b7c97a6e0b409e4205b6d619a4b,1156.634693788518
kava,0xf0d7a23b22f5f1deac7ef3c2406e54dac17668ad,1156.634693788518
kava,0xf0b268266913a6463b5aed363c964a4ca8e1e5a3,1156.634693788518
kava,0x6bcd26d86dd1c099119495f276175a29d1403765,1156.634693788518
kava,0xe201ad1ec1fa1c3da4201d8d6c5368f414263a5c,1156.634693788518
kava,0xb4ad22be3a578d8c237c890eb452556ed0f787d9,1156.634693788518
kava,0x2ab5c1175714f6095104bfc8b8bfa0806a95b7cb,1156.634693788518
kava,0x50c0ccc9dea02f03445c01b2eeec1c9d41033279,1156.634693788518
kava,0x2d937d98223626b28106cc355ab33b35431e384e,1156.634693788518
kava,0x3efec76604819b72b8a9ec3f1b5985dcc2dd2365,1156.634693788518
kava,0x6ef26e92cd554e1f0e024187616f951f64e6bce1,1156.634693788518
kava,0x83ecd2f621d308c1cc80f9199cb2551a46728a85,1156.634693788518
kava,0x8b30b264f7b63a6884940b07123788ad9ff4feb4,1156.634693788518
kava,0x594bc2b780df164ff5217513cb14a46fd953c9cd,1156.634693788518
kava,0xb5cd4d734eeba7cf07005c5c980f126f06410fa4,1156.634693788518
kava,0xf33bb159525c1395ccc3ee5023843704efa9d458,1156.634693788518
kava,0x48ca316ac123a7d3e872c5d85b3d537f334f7f96,1156.634693788518
kava,0x9952f3745dd1e16e08d6a58c17e32ee64c561f82,1156.634693788518
kava,0x99cc53752c4ea8db3111e262745bf94e6dc33564,1156.634693788518
kava,0xa33efbf6df98222431982c6490737539c4d27f77,1156.634693788518
kava,0x829a30a16550c868c70523e4b3933b755d3b56fe,1156.634693788518
kava,0x1f8319268b507464c9f966ec0c7e50a746c374f2,1156.634693788518
kava,0xc87835db6f17575abb6c37c985c7c81b8ef0405e,1156.634693788518
kava,0xc65942c15bfa11e982b1ac4c95c7bb55425282ca,1156.634693788518
kava,0x71b1a17b345e85a40ca0bfd86dc18c48d39befaf,1156.634693788518
kava,0x3d640d2efd6d1343634ee53843cb8a0ca26b12ce,1156.634693788518
kava,0x866491c7549531ef6760d4a4825065f6c2c69e8c,1156.634693788518
kava,0xa1ce355db51d75cd36655d5dafe6a1d27d20bdac,1156.634693788518
kava,0xf82affe234e390970079cd6c708488fc6c70df60,1156.634693788518
kava,0xdc6a9a68703c112f4c888d170e6d9773f579c983,1156.634693788518
kava,0x8b8a18713498bac46e59c1059700b65c9e728060,1156.634693788518
kava,0xb7b846e86f650954b78bda01d6d72651f95c4f6b,1156.634693788518
kava,0x2fe3a7549e691105055ab555d9a48c5ec67fe7a5,1156.634693788518
kava,0x7bad674bd2b18562ca09638ed27214d45b80e7cd,1156.634693788518
kava,0x0ed1a0f134d267df0e68d4d1f7a6cd9a65851395,1156.634693788518
kava,0xc9e1020fbbd83ec9d2801cc657cbb7ac6eec97bd,1156.634693788518
kava,0xa81e84329cf828800a1526ddae424ec3b0db92dc,1156.634693788518
kava,0x154d72de1409812a03989201444eff161bd555ca,1156.634693788518
kava,0xa08085224a1deb9b516b7050984750cb242b2be6,1156.634693788518
kava,0x2c8b74ab039afb49114ddb952c48cac8ee159fc9,1156.634693788518
kava,0x62b1da3d79b865da0d6c12ee3298ae2ca70f4485,1156.634693788518
kava,0x46ed6b49a4699984334346551c0149ed9682c43c,1156.634693788518
kava,0x36d3518762eae6be7b554b6e8f8d0f1cd2b939f5,1156.634693788518
kava,0xa85f7d6b5acb354787bb5af143c7e0ae561acaf3,1156.634693788518
kava,0xa967ec2be5864443711d3a02686e440d15e85d67,1156.634693788518
kava,0xa66886cbcce6737a7e55fe334a2dba3910f3cc7d,1156.634693788518
kava,0x7f3a883ca356c2349074f3fc64d31a0a3416a205,1156.634693788518
kava,0x875f87e578086af108c883e4e914b19de61e563c,1156.634693788518
kava,0xe96aa997af3b2162c6b051335349aaa5963e3a56,1156.634693788518
kava,0x35531ac37544f686b29b10741c516ea74a2d47c3,1156.634693788518
kava,0xe6bde3289ed89f723646f015918c0c11d5f75915,1156.634693788518
kava,0x6fd48d49919d01aa0761c1f92f50c8640dd66dd3,1156.634693788518
kava,0xc85106896515aa23b4ef76a2b185651a53051d73,1156.634693788518
kava,0xfcb0b8684408eac36d33fa4faedbe2dec93a5bf0,1156.634693788518
kava,0x1ac434460c284ebe1ae603c75c95fd7a9c360255,1156.634693788518
kava,0xc75845940a4462d92b54062247620dd84ca52c5d,1156.634693788518
kava,0x90308840a9e600595cb664ba64706e2b2f0f1170,1156.634693788518
kava,0xbf884d55793ec7b0d68ecd3e4600aa4936cb726d,1156.634693788518
kava,0xee4b53fc4d8665dfcb9fc15c8f984b18b5ab8aac,1156.634693788518
kava,0x85a8f0cd0a9a27260f9461932b8eadc46244e89a,1156.634693788518
kava,0xee97d78a1a0a0146c7d4f60958d43d93a47feeb4,1156.634693788518
kava,0x098f5448cdf56e1a1aefda2f24d939408917181a,1156.634693788518
kava,0xe6870ad523afce44136ca4a4aac2c42bcc7412e8,1156.634693788518
kava,0xaaaac865fa16ecf1b64442625b58a886112687d4,1156.634693788518
kava,0x20c110923bc0dd5912be2fa338ac52725c7d8692,1156.634693788518
kava,0xb84b29fc32941f0580915c73a266ce8fa58c9ef7,1156.634693788518
kava,0xe4b2302a147167ebdef1f52300d5cc3911dbb9d6,1156.634693788518
kava,0x930b2b1ff00cb9fdd654682a8e7a309dcefc639b,1156.634693788518
kava,0x57f908ed0445b60bb737e61433456ebf598bb990,1156.634693788518
kava,0xda56c8117e8c22536de46d000df6c0bf9bae36f7,1156.634693788518
kava,0x7d4a72de0622e6ff7c019d29c63b49af755c038d,1156.634693788518
kava,0x97dbaf70afe5368aca8f43495c45aed8ff288a97,1156.634693788518
kava,0xae73999f701514bc0969e0962cc18314a8198bc2,1156.634693788518
kava,0x607322b1a582260de3aa649ecff2a2664ec15204,1156.634693788518
kava,0xbad37ed3ab04cca45982b06b2b6a500b74d85d28,1156.634693788518
kava,0x7839e14c84a74a2481eb70bf6edc7f4ae74534b3,1156.634693788518
kava,0xbed9deef2acfa4311fda0ae35e0bda94fcbedf7d,1156.634693788518
kava,0x6c69c7a04c23dd13da4f0092eb8ba64fd1c7a1c2,1156.634693788518
kava,0x7644d220ef5affe3d4e97a330553ee3e1552c794,1156.634693788518
kava,0xd4bcb994646f13e41b557e805df9cccf0d650443,1156.634693788518
kava,0xcf91a87dd83c9d938567a39ccf705f21ae9cbe99,1156.634693788518
kava,0xc996bbceddccb607544d143ab6b216e270f5d814,1156.634693788518
kava,0x37ce648c4895b013024d9c2ac956861e492e383a,1156.634693788518
kava,0xe0a3e6d630c8704a3d97f36a3caded0f3c2971c2,1156.634693788518
kava,0xbeeec9de3059607412575aaf59de5d7ec4f6af21,1156.634693788518
kava,0xca587072332511f5e62569f11ff47e08d0beb5b2,1156.634693788518
kava,0x601e6a4d6a755da55a12fe3b05f2056a952f2c64,1156.634693788518
kava,0x8e2a98366a77253993edc75c616a8393811466b6,1156.634693788518
kava,0xd3784c309fa9cc932aa9070ae3d86f433ba58e8f,1156.634693788518
kava,0xe6c44293c8ce0cf35a138c618f519c0b7c88b4c1,1156.634693788518
kava,0x57aeac09bb76746385af2c23eda995ad7d6a7d45,1156.634693788518
kava,0x216f5ebc60e3e2208c6448301d5919ce96b5c508,1156.634693788518
kava,0x295d487f51625a4f5b60ffe8454269b54a0c40b0,1156.634693788518
kava,0xa5de6b97ce4c198df124cb575d54fecf58b03669,1156.634693788518
kava,0xff64bc4f245ce456657529ec69068bcd2de9f8a2,1156.634693788518
kava,0xc3e436e937c7e94cd3f6100a652def3c8c7ce1ae,1156.634693788518
kava,0x66ebc626dc1f1fff76dc222ceb4fc67085d4ea2d,1156.634693788518
kava,0xb5fb887973a835d39895ae8172348d9f68930367,1156.634693788518
kava,0x3125ea31b8e6b057cd37079055c0873d6a16d0e2,1156.634693788518
kava,0xc01d77a086f2f89bed8a03a93f37574d8ae91785,1156.634693788518
kava,0xdf488a816f8d46577decbdff5c77631b884f61d1,1156.634693788518
kava,0xa24a55a15f985da7e6c816aee2d1ed80d201201a,1156.634693788518
kava,0x4f562a6b485d1fb891da430c32a180997b11af23,1156.634693788518
kava,0x266005e417dc19cb39c6497bd5b3b2d978bd0c66,1156.634693788518
kava,0x79fe754a06419369d56b062828a5eea2a10f28fb,1156.634693788518
kava,0x6502feba572b576b53f53b08d4db9b9aa366c7e2,1156.634693788518
kava,0x4110022dd6fb31f4bb49fdfe57d2fa66a0cf647c,1156.634693788518
kava,0x779a4af82996bc2b2f9b6258db58d62e1e182e9f,1156.634693788518
kava,0x73077e7a1918c06be0721fa887af36021a522cc3,1156.634693788518
kava,0x5e3554cc55f23edf4e27dbd7f224c5ac3210b1a9,1156.634693788518
kava,0x0cd6739b9af811ad3e7440788400264f45c2753d,1156.634693788518
kava,0x3a6775c4f99b5823bba11799273acfeaf9c8d762,1156.634693788518
kava,0x19c065431e2f9548038daad17b7c7eefa6fcff8a,1156.634693788518
kava,0xfa025458ed37d6bfbcb326d2afdaece057b899bd,1156.634693788518
kava,0x3dc902826aae82302a71fcb1ff307ed05f18fe9e,1156.634693788518
kava,0x8cd27e50b8e03d2bf9245df73cf9ec91ebb5420d,1156.634693788518
kava,0x2f20dc3793e4b1355dcad7a7d0068cb0c3e87f8f,1156.634693788518
kava,0x6cae9168d9e6f734135369b68f8bf99cd1b3abcb,1156.634693788518
kava,0xd9ea4ce83407993a2a6bc982e90c1562410d022d,1156.634693788518
kava,0xae5f63e5315f9b5de30adb0f900a04c795587396,1156.634693788518
kava,0x75cb69bbf5eb55a3837f4455f20f729453170b13,1156.634693788518
kava,0x74a44edea7e33ce14e2d01ea69496cac88cb9055,1156.634693788518
kava,0x3188232a89d1b899f5b9a56bb371347ab096b71d,1156.634693788518
kava,0x6b539af8ae212d0ff26d919aa3b61db8dfcf4b4c,1156.634693788518
kava,0xdfaedebb52ff7533a98ddd7670bd3d3308d6e659,1156.634693788518
kava,0xa2e86a09e1f4d288129edb832a8f11d7ab923e8d,1156.634693788518
kava,0xe51a1bc79e1f6eeac094ab43b87024dc9724a442,1156.634693788518
kava,0x2b3c8e924098404a7f50373b253c5138b248478d,1156.634693788518
kava,0xdbdef7863d5adf12bd23a5995faf64665814b5b7,1156.634693788518
kava,0xefa08bb277a1583f966045767f999d0d6eded278,1156.634693788518
kava,0x5fb9e23019a8964e7cb471700ddfde4e017e389b,1156.634693788518
kava,0x6c7ae373e0975d55800db17e152a8b78bc7fcb3c,1156.634693788518
kava,0x141dd6cbd0a7fcf138a5f4a48ae873348a884f6a,1156.634693788518
kava,0x5ddaf8efdbf9e538ef401614ac220fd0b996df0e,1156.634693788518
kava,0x16b9a0636d30a02996363ee413cfd6f5c210bc2c,1156.634693788518
kava,0x095c62297a304d74a2f0671b562a73c764c44584,1156.634693788518
kava,0x9bddb0f027b041305baa38907d647add69b4c7f9,1156.634693788518
kava,0xb70cc9ab69d68cbfaff5e204bf379ddccf417d3b,1156.634693788518
kava,0xac7e845b6c35973e9ac27c52f22bc19b05c6f40d,1156.634693788518
kava,0x5f4a2a9456459a1dedce8336996f24f8d32236f1,1156.634693788518
kava,0xd592b07ab53c233853d055a6aba20b5e823ae9ea,1156.634693788518
kava,0x8a65750e910c5b7d97dd04450386f620c10e5eb7,1156.634693788518
kava,0x2f1f9741c3c2d012a07d341426f3e05e93c94852,1156.634693788518
kava,0x326471624040ee515dd88e59a60a0df36b439627,1156.634693788518
kava,0x7ecbd59fb8c6d5243f3c0dc1c8a74715a5d93754,1156.634693788518
kava,0xb2d21aa4d914fac3c34d4d54f24cc372dc763ca5,1156.634693788518
kava,0xe3f54788756568dc3364eb71e5df6e79e4e90e4f,1156.634693788518
kava,0x4bdb54ce764a2c9b1264d7df82497a6cd6ecf7f8,1156.634693788518
kava,0xcbc23412ca276341171eb824f20a9177a06a1dba,1156.634693788518
kava,0x9356cb046063c58401576f24e2b836f7225c8d45,1156.634693788518
kava,0x1faaa0366c30edd6d12973e0a32b144cd7bbe436,1156.634693788518
kava,0xbbb031974d0d4de12a2e489758cfcbaf306cc923,1156.634693788518
kava,0x0dd3367d30596cea129e47e57412320096c56554,1156.634693788518
kava,0x953db1cfd82f18b5f1a0e71db5543c9555f273f6,1156.634693788518
kava,0xa8b62d4d80bc96c143e7f427d5c07bb35ce531ab,1156.634693788518
kava,0xa084cfe7b0f42f6bde7d7ddb8222ca855dc4ac02,1156.634693788518
kava,0xa9f11e4cdf70f7c05212d64e3382114072e99829,1156.634693788518
kava,0xe9eee6968a6fd97e2228d33075bcffffe577a064,1156.634693788518
kava,0xf718e75be92d199c305bce97149703195196a279,1156.634693788518
kava,0x5ae02d96a572c435f3fdc362933b23c79028ef26,1156.634693788518
kava,0x884f17a0de30307c43549767eaa762bbcd5bca84,1156.634693788518
kava,0xe7007758d99d1b557f58153af1983f16588c4a66,1156.634693788518
kava,0x104cd82ee0be04313c4f08bcaabe1cf03a06fef4,1156.634693788518
kava,0x050d4db64a9249f8ce607c9e3b0628811a0b4bbc,1156.634693788518
kava,0xc23817b9ed54442d8f6a74433e3afdb6ddcba7b9,1156.634693788518
kava,0x43cf523419ceeae821c64cbcbd9f093d874b2cb5,1156.634693788518
kava,0xe13e68292bb76984135cdcf7e93f23f872d5d1e1,1156.634693788518
kava,0xde22b07a6457830e5e30b5cce8ee719a7d586df8,1156.634693788518
kava,0x97ce03440a7efaf7c459982450600f44a3c44ea7,1156.634693788518
kava,0x9cf11387599aa6cd284181d573a24bc90eb96236,1156.634693788518
kava,0x16a792ca3875814fc096bf4bdb055cd3f7d091cb,1156.634693788518
kava,0x88303bd4f8032e1efee62abe15933540bb317957,1156.634693788518
kava,0xa987b53b7a8d37ef85de030b3f2995b114cb4196,1156.634693788518
kava,0x0c1a0f7208dd6c384ab132dcb3b26807c13fd1bf,1156.634693788518
kava,0x40232b150e028999b76d7272fdb2b02b9066687b,1156.634693788518
kava,0x83bd47fee9fd49000a3f4c59853ff89432c0858b,1156.634693788518
kava,0xe66ce6eba063953d82d0c878db25d98733dd5f2c,1156.634693788518
kava,0x5f8cac574aec3db4e9214675f4187bb8b275eb94,1156.634693788518
